SampleIndex,GridRow,GridI,GridJ,GridK,SegmentIndex,SegmentName,Label,Temperature_C,t,x,y,W25,W_T,DeltaW_Exact,FitWeight,DeltaW_Pred,DeltaW_Error,AbsDeltaW_Error,W_Corrected,W_ErrorAfterCorrection,AbsW_ErrorAfterCorrection,AbsW_ErrorBeforeCorrection
1141,680,19,14,10,2,SEG_MID,T60,60,0.491094147582697,0.390383720930233,0.367858139534884,0.683942272065666,0.647658913260459,-0.0362833588052065,2.20944529350688,-0.0231481155745046,0.0131352432307019,0.0131352432307019,0.660794156491161,0.0131352432307025,0.0131352432307025,0.0362833588052071
1142,681,19,15,9,2,SEG_MID,T60,60,0.491094147582697,0.390032558139535,0.383637209302326,0.590230439294437,0.559839901563759,-0.0303905377306775,2.01301792435592,-0.0242572702672224,0.00613326746345512,0.00613326746345512,0.565973169027215,0.00613326746345566,0.00613326746345566,0.030390537730678
1143,682,19,16,8,2,SEG_MID,T60,60,0.491094147582697,0.389681395348837,0.399416279069767,0.503922839273941,0.478959526998713,-0.0249633122752281,1.83211040917427,-0.0249560423222997,7.26995292842092e-06,7.26995292842092e-06,0.478966796951641,7.26995292826826e-06,7.26995292826826e-06,0.024963312275228
1144,683,19,17,7,2,SEG_MID,T60,60,0.491094147582697,0.38933023255814,0.415195348837209,0.424175301383224,0.404226702384082,-0.0199485989991421,1.6649532999714,-0.0253063750872985,-0.00535777608815638,0.00535777608815638,0.398868926295926,-0.00535777608815646,0.00535777608815646,0.019948598999142
1145,684,19,18,6,2,SEG_MID,T60,60,0.491094147582697,0.388979069767442,0.430974418604651,0.35026728393659,0.334966195394846,-0.0153010885417444,1.51003628472481,-0.0253602060301241,-0.0100591174883797,0.0100591174883797,0.324907077906466,-0.0100591174883801,0.0100591174883801,0.015301088541744
1146,685,19,19,5,2,SEG_MID,T60,60,0.491094147582697,0.388627906976744,0.446753488372093,0.28158004167814,0.270598168936176,-0.0109818727419638,1.36606242473213,-0.0251613929091179,-0.0141795201671541,0.0141795201671541,0.256418648769022,-0.0141795201671539,0.0141795201671539,0.010981872741964
1147,693,20,2,21,2,SEG_MID,T60,60,0.491094147582697,0.407397674418605,0.184748837209302,0.25940752817218,0.274942379088953,0.0155348509167731,1.51782836389244,0.0219636559340978,0.00642880501732467,0.00642880501732467,0.281371184106278,0.00642880501732473,0.00642880501732473,0.015534850916773
1148,694,20,3,20,2,SEG_MID,T60,60,0.491094147582697,0.407046511627907,0.200527906976744,0.358493039066435,0.373037753036381,0.0145447139699456,1.48482379899819,0.0201709523867749,0.00562623841682927,0.00562623841682927,0.37866399145321,0.00562623841682885,0.00562623841682885,0.014544713969946
1149,695,20,4,19,2,SEG_MID,T60,60,0.491094147582697,0.406695348837209,0.216306976744186,0.443122454157621,0.456821487362398,0.0136990332047768,1.45663444015923,0.0175886399359887,0.0038896067312119,0.0038896067312119,0.46071109409361,0.00388960673121169,0.00388960673121169,0.013699033204777
1150,696,20,5,18,2,SEG_MID,T60,60,0.491094147582697,0.406344186046512,0.232086046511628,0.516244297249775,0.529212642003614,0.0129683447538392,1.43227815846131,0.014351020194183,0.00138267544034384,0.00138267544034384,0.530595317443958,0.00138267544034409,0.00138267544034409,0.0129683447538389
1151,697,20,6,17,2,SEG_MID,T60,60,0.491094147582697,0.405993023255814,0.24786511627907,0.580056281165327,0.592386968583044,0.0123306874177168,1.41102291392389,0.0105609346066369,-0.0017697528110799,0.0017697528110799,0.590617215771964,-0.00176975281108005,0.00176975281108005,0.0123306874177169
1152,698,20,7,16,2,SEG_MID,T60,60,0.491094147582697,0.405641860465116,0.263644186046512,0.636229987436292,0.647999344932841,0.0117693574965492,1.39231191655164,0.00629840848182388,-0.00547094901472532,0.00547094901472532,0.642528395918116,-0.00547094901472511,0.00547094901472511,0.0117693574965489
1153,699,20,8,15,2,SEG_MID,T60,60,0.491094147582697,0.405290697674419,0.279423255813953,0.686059419836684,0.697330844168093,0.0112714243314093,1.37571414438031,0.00162661253281237,-0.00964481179859693,0.00964481179859693,0.687686032369496,-0.00964481179859666,0.00964481179859666,0.011271424331409
1154,700,20,9,14,2,SEG_MID,T60,60,0.491094147582697,0.404939534883721,0.295202325581395,0.730561915270917,0.741388637197729,0.0108267219268119,1.36089073089373,-0.00340394161104033,-0.0142306635378522,0.0142306635378522,0.727157973659877,-0.0142306635378523,0.0142306635378523,0.010826721926812
1155,701,20,10,13,2,SEG_MID,T60,60,0.491094147582697,0.404588372093023,0.310981395348837,0.770548333597101,0.780975481158309,0.0104271475612084,1.34757158537361,-0.00875239385896934,-0.0191795414201777,0.0191795414201777,0.761795939738132,-0.0191795414201773,0.0191795414201773,0.010427147561208
1156,704,20,13,10,2,SEG_MID,T60,60,0.491094147582697,0.40353488372093,0.358318604651163,0.702150902815313,0.664241046931269,-0.0379098558840436,2.26366186280145,-0.0213727462304762,0.0165371096535674,0.0165371096535674,0.680778156584837,0.0165371096535678,0.0165371096535678,0.0379098558840441
1157,705,20,14,9,2,SEG_MID,T60,60,0.491094147582697,0.403183720930233,0.374097674418605,0.605281385210724,0.57348322207213,-0.0317981631385938,2.05993877128646,-0.0227762421158297,0.00902192102276407,0.00902192102276407,0.582505143094894,0.00902192102276433,0.00902192102276433,0.0317981631385941
1158,706,20,15,8,2,SEG_MID,T60,60,0.491094147582697,0.402832558139535,0.389876744186047,0.516252862994626,0.490071688428095,-0.0261811745665308,1.87270581888436,-0.0237488004529461,0.00243237411358471,0.00243237411358471,0.49250406254168,0.00243237411358493,0.00243237411358493,0.026181174566531
1159,707,20,16,7,2,SEG_MID,T60,60,0.491094147582697,0.402481395348837,0.405655813953488,0.434150346594389,0.413149184959426,-0.0210011616349629,1.70003872116543,-0.0243566551480132,-0.00335549351305028,0.00335549351305028,0.409793691446376,-0.00335549351305015,0.00335549351305015,0.021001161634963
1160,708,20,17,6,2,SEG_MID,T60,60,0.491094147582697,0.40213023255814,0.42143488372093,0.358195880032475,0.341986838496281,-0.0162090415361945,1.54030138453982,-0.0246550807864182,-0.00844603925022371,0.00844603925022371,0.333540799246057,-0.00844603925022419,0.00844603925022419,0.016209041536194
1161,709,20,18,5,2,SEG_MID,T60,60,0.491094147582697,0.401779069767442,0.437213953488372,0.287723813185697,0.275960996120883,-0.0117628170648143,1.39209390216048,-0.0246905511026221,-0.0129277340378078,0.0129277340378078,0.263033262083075,-0.0129277340378081,0.0129277340378081,0.011762817064814
1162,717,21,2,20,2,SEG_MID,T60,60,0.491094147582697,0.420197674418605,0.190988372093023,0.250932759245715,0.268043398078031,0.0171106388323162,1.57035462774387,0.0239278788941631,0.00681724006184685,0.00681724006184685,0.274860638139878,0.00681724006184703,0.00681724006184703,0.017110638832316
1163,718,21,3,19,2,SEG_MID,T60,60,0.491094147582697,0.419846511627907,0.206767441860465,0.347674944096069,0.363705071630206,0.0160301275341373,1.53433758447124,0.0215932789616652,0.00556315142752793,0.00556315142752793,0.369268223057734,0.00556315142752828,0.00556315142752828,0.016030127534137
1164,719,21,4,18,2,SEG_MID,T60,60,0.491094147582697,0.419495348837209,0.222546511627907,0.430698633221262,0.44580147102905,0.0151028378077889,1.5034279269263,0.018523776142466,0.00342093833467713,0.00342093833467713,0.449222409363728,0.00342093833467805,0.00342093833467805,0.015102837807788
1165,720,21,5,17,2,SEG_MID,T60,60,0.491094147582697,0.419144186046512,0.238325581395349,0.502728650786844,0.517026986939972,0.0142983361531279,1.47661120510426,0.0148397175532878,0.000541381400159913,0.000541381400159913,0.517568368340132,0.000541381400159913,0.000541381400159913,0.0142983361531279
1166,721,21,6,16,2,SEG_MID,T60,60,0.491094147582697,0.418793023255814,0.254104651162791,0.565813010196888,0.579406758551153,0.0135937483542652,1.45312494514217,0.0106340635695503,-0.00295968478471492,0.00295968478471492,0.576447073766438,-0.00295968478471464,0.00295968478471464,0.013593748354265
1167,722,21,7,15,2,SEG_MID,T60,60,0.491094147582697,0.418441860465116,0.269883720930233,0.621520766787506,0.634492316454762,0.0129715496672552,1.43238498890851,0.00597970409014988,-0.00699184557710532,0.00699184557710532,0.627500470877656,-0.00699184557710608,0.00699184557710608,0.012971549667256
1168,723,21,8,14,2,SEG_MID,T60,60,0.491094147582697,0.418090697674419,0.285662790697674,0.671074298141549,0.683492385525774,0.0124180873842242,1.41393624614081,0.000934566006851768,-0.0114835213773724,0.0114835213773724,0.672008864148401,-0.0114835213773732,0.0114835213773732,0.012418087384225
1169,724,21,9,13,2,SEG_MID,T60,60,0.491094147582697,0.417739534883721,0.301441860465116,0.715440038873202,0.72736260629179,0.0119225674185881,1.39741891395294,-0.00445475377122203,-0.0163773211898101,0.0163773211898101,0.71098528510198,-0.0163773211898101,0.0163773211898101,0.011922567418588
1170,725,21,10,12,2,SEG_MID,T60,60,0.491094147582697,0.417388372093023,0.317220930232558,0.755392135664173,0.766868479007552,0.0114763433433788,1.38254477811263,-0.0101503592528389,-0.0216267025962177,0.0216267025962177,0.745241776411334,-0.0216267025962179,0.0216267025962179,0.011476343343379
1171,726,21,11,11,2,SEG_MID,T60,60,0.491094147582697,0.417037209302326,0.333,0.791558004691659,0.784517815870482,-0.00704018882117696,1.2346729607059,-0.0161211226314508,-0.00908093381027387,0.00908093381027387,0.775436882060208,-0.00908093381027375,0.00908093381027375,0.00704018882117707
1172,727,21,12,10,2,SEG_MID,T60,60,0.491094147582697,0.416686046511628,0.348779069767442,0.721355590285548,0.681730263946873,-0.039625326338675,2.32084421128917,-0.0193476798368498,0.0202776465018252,0.0202776465018252,0.702007910448698,0.0202776465018252,0.0202776465018252,0.039625326338675
1173,728,21,13,9,2,SEG_MID,T60,60,0.491094147582697,0.41633488372093,0.364558139534884,0.621120019059502,0.587840562747959,-0.0332794563115429,2.10931521038476,-0.0210509184726158,0.0122285378389271,0.0122285378389271,0.600069100586886,0.0122285378389272,0.0122285378389272,0.0332794563115429
1174,729,21,14,8,2,SEG_MID,T60,60,0.491094147582697,0.415983720930233,0.380337209302326,0.529201404643737,0.501741275473465,-0.0274601291702723,1.91533763900908,-0.02230099762137,0.00515913154890232,0.00515913154890232,0.506900407022367,0.00515913154890202,0.00515913154890202,0.027460129170272
1175,730,21,15,7,2,SEG_MID,T60,60,0.491094147582697,0.415632558139535,0.396116279069767,0.444605843111328,0.422501421817916,-0.0221044212934121,1.73681404311374,-0.0231688906298127,-0.00106446933640064,0.00106446933640064,0.421436952481515,-0.00106446933640075,0.00106446933640075,0.022104421293412
1176,731,21,16,6,2,SEG_MID,T60,60,0.491094147582697,0.415281395348837,0.411895348837209,0.366491730185727,0.349332679102185,-0.0171590510835421,1.5719683694514,-0.0237135347984019,-0.0065544837148598,0.0065544837148598,0.342778195387325,-0.00655448371485989,0.00655448371485989,0.017159051083542
1177,732,21,17,5,2,SEG_MID,T60,60,0.491094147582697,0.41493023255814,0.427674418604651,0.294141665723423,0.281563065471024,-0.0125786002523995,1.41928667507998,-0.023984257924766,-0.0114056576723665,0.0114056576723665,0.270157407798657,-0.011405657672367,0.011405657672367,0.012578600252399
1178,741,22,3,18,2,SEG_MID,T60,60,0.491094147582697,0.432646511627907,0.213006976744186,0.337490630065414,0.354919147819324,0.0174285177539095,1.58095059179698,0.0228010723351985,0.00537255458128898,0.00537255458128898,0.360291702400612,0.00537255458128849,0.00537255458128849,0.01742851775391
1179,742,22,4,17,2,SEG_MID,T60,60,0.491094147582697,0.432295348837209,0.228786046511628,0.418952466060589,0.435382538349007,0.0164300722884181,1.5476690762806,0.0192512277203319,0.00282115543191385,0.00282115543191385,0.438203693780921,0.00282115543191397,0.00282115543191397,0.016430072288418
1180,743,22,5,16,2,SEG_MID,T60,60,0.491094147582697,0.431944186046512,0.24456511627907,0.489902647629259,0.505463111637953,0.0155604640086934,1.51868213362311,0.015124588475209,-0.000435875533484379,0.000435875533484379,0.505027236104468,-0.000435875533485008,0.000435875533485008,0.015560464008694
1181,744,22,6,15,2,SEG_MID,T60,60,0.491094147582697,0.431593023255814,0.260344186046512,0.552252461492505,0.567048728522755,0.0147962670302499,1.49320890100833,0.010505244890722,-0.00429102213952793,0.00429102213952793,0.562757706383227,-0.00429102213952803,0.00429102213952803,0.0147962670302501
1182,745,22,7,14,2,SEG_MID,T60,60,0.491094147582697,0.431241860465116,0.276123255813954,0.607476312277885,0.621595722437307,0.0141194101594221,1.47064700531407,0.00545961272995074,-0.00865979742947136,0.00865979742947136,0.612935925007836,-0.00865979742947121,0.00865979742947121,0.014119410159422
1183,746,22,8,13,2,SEG_MID,T60,60,0.491094147582697,0.430890697674419,0.291902325581395,0.65672980299413,0.670245532621871,0.0135157296277414,1.45052432092471,4.08148190639762e-05,-0.0134749148086774,0.0134749148086774,0.656770617813194,-0.0134749148086771,0.0134749148086771,0.0135157296277411
1184,747,22,9,12,2,SEG_MID,T60,60,0.491094147582697,0.430539534883721,0.307681395348837,0.700931481816318,0.713905448970284,0.0129739671539653,1.43246557179884,-0.00570817013996843,-0.0186821372939337,0.0186821372939337,0.69522331167635,-0.0186821372939343,0.0186821372939343,0.0129739671539659
1185,748,22,10,11,2,SEG_MID,T60,60,0.491094147582697,0.430188372093023,0.323460465116279,0.740820662208613,0.753305723474339,0.0124850612657258,1.41616870885753,-0.0117522080724897,-0.0242372693382155,0.0242372693382155,0.729068454136123,-0.0242372693382157,0.0242372693382157,0.012485061265726
1186,749,22,11,10,2,SEG_MID,T60,60,0.491094147582697,0.429837209302326,0.339239534883721,0.741640362870956,0.700203086814113,-0.0414372760568427,2.38124253522809,-0.0170714886094501,0.0243657874473926,0.0243657874473926,0.724568874261506,0.0243657874473929,0.0243657874473929,0.041437276056843
1187,750,22,12,9,2,SEG_MID,T60,60,0.491094147582697,0.429486046511628,0.355018604651163,0.637809837596244,0.60296948187303,-0.0348403557232148,2.16134519077383,-0.0190804444667917,0.0157599112564231,0.0157599112564231,0.618729393129452,0.0157599112564223,0.0157599112564223,0.034840355723214
1188,751,22,13,8,2,SEG_MID,T60,60,0.491094147582697,0.42913488372093,0.370797674418605,0.542816202169176,0.514011310905532,-0.0288048912636441,1.96016304212147,-0.0206121535527163,0.00819273771092782,0.00819273771092782,0.52220404861646,0.00819273771092777,0.00819273771092777,0.0288048912636441
1189,752,22,14,7,2,SEG_MID,T60,60,0.491094147582697,0.428783720930233,0.386576744186047,0.455577359152203,0.432315228034077,-0.0232621311181261,1.7754043706042,-0.0217428407686402,0.00151929034948591,0.00151929034948591,0.433834518383563,0.00151929034948578,0.00151929034948578,0.023262131118126
1190,753,22,15,6,2,SEG_MID,T60,60,0.491094147582697,0.428432558139535,0.402355813953488,0.375180956297186,0.357026847731595,-0.0181541085655909,1.60513695218636,-0.0225354746577575,-0.00438136609216663,0.00438136609216663,0.352645481639428,-0.00438136609216649,0.00438136609216649,0.018154108565591
1191,754,22,16,5,2,SEG_MID,T60,60,0.491094147582697,0.428081395348837,0.41813488372093,0.300852358349578,0.287420751551876,-0.0134316067977022,1.44772022659007,-0.0230425045547768,-0.00961089775707457,0.00961089775707457,0.277809853794801,-0.00961089775707474,0.00961089775707474,0.013431606797702
1192,763,23,3,17,2,SEG_MID,T60,60,0.491094147582697,0.445446511627907,0.219246511627907,0.327885986672976,0.34663330109242,0.0187473144194442,1.62491048064814,0.0237891751098579,0.00504186069041367,0.00504186069041367,0.351675161782834,0.0050418606904139,0.0050418606904139,0.018747314419444
1193,764,23,4,16,2,SEG_MID,T60,60,0.491094147582697,0.445095348837209,0.235025581395349,0.407829980963068,0.425516816034597,0.0176868350715281,1.58956116905094,0.0197656168548817,0.00207878178335356,0.00207878178335356,0.42759559781795,0.00207878178335263,0.00207878178335263,0.017686835071529
1194,765,23,5,15,2,SEG_MID,T60,60,0.491094147582697,0.444744186046512,0.250804651162791,0.477714816800213,0.494474610062086,0.0167597932618724,1.55865977539575,0.0152002901351738,-0.00155950312669858,0.00155950312669858,0.492915106935387,-0.00155950312669917,0.00155950312669917,0.016759793261873
1195,766,23,6,14,2,SEG_MID,T60,60,0.491094147582697,0.444393023255814,0.266583720930233,0.539326696610541,0.555269191128395,0.0159424945178538,1.53141648392846,0.0101693094890467,-0.00577318502880712,0.00577318502880712,0.549496006099588,-0.0057731850288073,0.0057731850288073,0.015942494517854
1196,767,23,7,13,2,SEG_MID,T60,60,0.491094147582697,0.444041860465116,0.282362790697674,0.59405255473488,0.609269095504072,0.0152165407691925,1.50721802563975,0.00473321013453932,-0.0104833306346532,0.0104833306346532,0.598785764869419,-0.0104833306346528,0.0104833306346528,0.0152165407691921
1197,768,23,8,12,2,SEG_MID,T60,60,0.491094147582697,0.443690697674419,0.298141860465116,0.642985713155258,0.657553141950576,0.0145674287953175,1.48558095984392,-0.00105928888513705,-0.0156267176804545,0.0156267176804545,0.641926424270121,-0.0156267176804551,0.0156267176804551,0.014567428795318
1198,769,23,9,11,2,SEG_MID,T60,60,0.491094147582697,0.443339534883721,0.313920930232558,0.686999672845661,0.700983244208208,0.0139835713625469,1.46611904541823,-0.00716855349787574,-0.0211521248604226,0.0211521248604226,0.679831119347785,-0.0211521248604227,0.0211521248604227,0.013983571362547
1199,770,23,10,10,2,SEG_MID,T60,60,0.491094147582697,0.442988372093023,0.3297,0.726800715698355,0.719744894444126,-0.00705582125422932,1.23519404180764,-0.0135620224740446,-0.00650620121981532,0.00650620121981532,0.71323869322431,-0.0065062012198156,0.0065062012198156,0.00705582125422899
1200,771,23,11,9,2,SEG_MID,T60,60,0.491094147582697,0.442637209302326,0.345479069767442,0.65542135078871,0.6189338950374,-0.0364874557513094,2.21624852504365,-0.0168638529453525,0.0196236028059569,0.0196236028059569,0.638557497843357,0.0196236028059574,0.0196236028059574,0.03648745575131
1201,772,23,12,8,2,SEG_MID,T60,60,0.491094147582697,0.442286046511628,0.361258139534884,0.557150035872436,0.526929361804764,-0.0302206740676717,2.00735580225572,-0.0186817263260262,0.0115389477416455,0.0115389477416455,0.53846830954641,0.0115389477416457,0.0115389477416457,0.0302206740676719
1202,773,23,13,7,2,SEG_MID,T60,60,0.491094147582697,0.44193488372093,0.377037209302326,0.467104062625073,0.442625638534545,-0.0244784240905277,1.81594746968426,-0.0200782339000481,0.00440019019047955,0.00440019019047955,0.447025828725025,0.00440019019047982,0.00440019019047982,0.024478424090528
1203,774,23,14,6,2,SEG_MID,T60,60,0.491094147582697,0.441583720930233,0.392816279069767,0.38429221774689,0.365094721800175,-0.0191974959467148,1.63991653155716,-0.0211207940932552,-0.00192329814654044,0.00192329814654044,0.363171423653635,-0.00192329814654024,0.00192329814654024,0.019197495946715
1204,775,23,15,5,2,SEG_MID,T60,60,0.491094147582697,0.441232558139535,0.408595348837209,0.307876402004243,0.293551958126122,-0.0143244438781207,1.47748146260402,-0.0218652792522306,-0.00754083537410987,0.00754083537410987,0.286011122752012,-0.0075408353741096,0.0075408353741096,0.014324443878121
1205,784,24,3,16,2,SEG_MID,T60,60,0.491094147582697,0.458246511627907,0.225486046511628,0.318812892867928,0.338806017815392,0.0199931249474639,1.6664374982488,0.0245530081594864,0.00455988321202254,0.00455988321202254,0.343365901027414,0.0045598832120225,0.0045598832120225,0.019993124947464
1206,785,24,4,15,2,SEG_MID,T60,60,0.491094147582697,0.457895348837209,0.24126511627907,0.397282789425014,0.416161383143565,0.0188785937185509,1.62928645728503,0.0200621306692038,0.00118353695065295,0.00118353695065295,0.417344920094218,0.00118353695065287,0.00118353695065287,0.018878593718551
1207,786,24,5,14,2,SEG_MID,T60,60,0.491094147582697,0.457544186046512,0.257044186046512,0.466118684984355,0.484019582049321,0.0179008970649656,1.59669656883219,0.015062007531141,-0.0028388895338246,0.0028388895338246,0.481180692515496,-0.002838889533825,0.002838889533825,0.017900897064966
1208,787,24,6,13,2,SEG_MID,T60,60,0.491094147582697,0.457193023255814,0.272823255813954,0.526992162565107,0.544028455562104,0.0170362929969977,1.56787643323326,0.00962157013666151,-0.00741472286033619,0.00741472286033619,0.536613732701768,-0.00741472286033551,0.00741472286033551,0.017036292996997
1209,788,24,7,12,2,SEG_MID,T60,60,0.491094147582697,0.456841860465116,0.288602325581395,0.581209236059034,0.597475467870781,0.016266231811747,1.54220772705823,0.00379600649188419,-0.0124702253198628,0.0124702253198628,0.585005242550918,-0.0124702253198629,0.0124702253198629,0.016266231811747
1210,789,24,8,11,2,SEG_MID,T60,60,0.491094147582697,0.456490697674419,0.304381395348837,0.629805105377412,0.645381115635062,0.0155760102576494,1.51920034192165,-0.00237000378229437,-0.0179460140399438,0.0179460140399438,0.627435101595118,-0.0179460140399443,0.0179460140399443,0.01557601025765
1211,790,24,9,10,2,SEG_MID,T60,60,0.491094147582697,0.456139534883721,0.320160465116279,0.673610891622256,0.688564715297291,0.0149538236750347,1.49846078916782,-0.00883991906212006,-0.0237937427371548,0.0237937427371548,0.664770972560136,-0.0237937427371552,0.0237937427371552,0.0149538236750351
1212,791,24,10,9,2,SEG_MID,T60,60,0.491094147582697,0.455788372093023,0.335939534883721,0.674033077573259,0.635804977768556,-0.0382280998047027,2.27426999349009,-0.0144000459228336,0.0238280538818691,0.0238280538818691,0.659633031650425,0.0238280538818694,0.0238280538818694,0.038228099804703
1213,792,24,11,8,2,SEG_MID,T60,60,0.491094147582697,0.455437209302326,0.351718604651163,0.572261412218145,0.540548155829626,-0.031713256388519,2.05710854628397,-0.016509102493606,0.015204153894913,0.015204153894913,0.555752309724539,0.015204153894913,0.015204153894913,0.031713256388519
1214,793,24,12,7,2,SEG_MID,T60,60,0.491094147582697,0.455086046511628,0.367497674418605,0.479229188333117,0.453471326003991,-0.0257578623291265,1.85859541097088,-0.0181747625785866,0.00758309975053992,0.00758309975053992,0.46105442575453,0.00758309975053945,0.00758309975053945,0.025757862329126
1215,794,24,13,6,2,SEG_MID,T60,60,0.491094147582697,0.45473488372093,0.383276744186046,0.393857027175974,0.373564205239959,-0.0202928219360143,1.67642739786714,-0.0194693718867053,0.000823450049309019,0.000823450049309019,0.374387655289269,0.000823450049309726,0.000823450049309726,0.020292821936015
1216,795,24,14,5,2,SEG_MID,T60,60,0.491094147582697,0.454383720930233,0.399055813953488,0.315236268905308,0.299976300933192,-0.015259967972116,1.50866559907053,-0.0204525667515745,-0.00519259877945845,0.00519259877945845,0.294783702153734,-0.00519259877945849,0.00519259877945849,0.015259967972116
1217,804,25,3,15,2,SEG_MID,T60,60,0.491094147582697,0.471046511627907,0.231725581395349,0.310228410505424,0.331400255604427,0.0211718450990028,1.70572816996676,0.0250884918034138,0.00391664670441104,0.00391664670441104,0.335316902308838,0.00391664670441083,0.00391664670441083,0.021171845099003
1218,805,25,4,14,2,SEG_MID,T60,60,0.491094147582697,0.470695348837209,0.247504651162791,0.387267382394586,0.407277646841682,0.0200102644470957,1.66700881490319,0.0201364489553647,0.000126184508268967,0.000126184508268967,0.407403831349951,0.000126184508268679,0.000126184508268679,0.020010264447096
1219,806,25,5,13,2,SEG_MID,T60,60,0.491094147582697,0.470344186046512,0.263283720930233,0.455072184332366,0.474060099387901,0.018987915055535,1.63293050185117,0.0147053898924984,-0.00428252516303656,0.00428252516303656,0.469777574224864,-0.00428252516303657,0.00428252516303657,0.018987915055535
1220,807,25,6,12,2,SEG_MID,T60,60,0.491094147582697,0.469993023255814,0.279062790697674,0.515209201556397,0.53329038078774,0.018081179231343,1.6027059743781,0.00885776660888589,-0.00922341262245711,0.00922341262245711,0.524066968165283,-0.00922341262245707,0.00922341262245707,0.018081179231343
1221,808,25,7,11,2,SEG_MID,T60,60,0.491094147582697,0.469641860465116,0.294841860465116,0.568909505968435,0.586181001048018,0.0172714950795828,1.57571650265276,0.00264389958281166,-0.0146275954967711,0.0146275954967711,0.571553405551247,-0.0146275954967713,0.0146275954967713,0.0172714950795829
1222,809,25,8,10,2,SEG_MID,T60,60,0.491094147582697,0.469290697674419,0.310620930232558,0.617154023166031,0.633698095535223,0.0165440723691919,1.55146907897306,-0.00389523925295156,-0.0204393116221435,0.0204393116221435,0.613258783913079,-0.0204393116221436,0.0204393116221436,0.0165440723691921
1223,810,25,9,9,2,SEG_MID,T60,60,0.491094147582697,0.468939534883721,0.3264,0.660733996229084,0.65366222644481,-0.00707176978427415,1.23572565947581,-0.0107259684065891,-0.00365419862231493,0.00365419862231493,0.650008027822495,-0.00365419862231509,0.00365419862231509,0.00707176978427404
1224,811,25,10,8,2,SEG_MID,T60,60,0.491094147582697,0.468588372093023,0.342179069767442,0.588215362026275,0.554926300569672,-0.0332890614566033,2.10963538188678,-0.0140935852861885,0.0191954761704148,0.0191954761704148,0.574121776740086,0.0191954761704145,0.0191954761704145,0.033289061456603
1225,812,25,11,7,2,SEG_MID,T60,60,0.491094147582697,0.468237209302326,0.357958139534884,0.492000579885607,0.464895085613866,-0.027105494271741,1.9035164757247,-0.0160320777739573,0.0110734164977837,0.0110734164977837,0.47596850211165,0.0110734164977837,0.0110734164977837,0.027105494271741
1226,813,25,12,6,2,SEG_MID,T60,60,0.491094147582697,0.467886046511628,0.373737209302326,0.40391011463001,0.38246605094237,-0.0214440636876403,1.71480212292134,-0.017581069393836,0.00386299429380435,0.00386299429380435,0.386329045236174,0.00386299429380399,0.00386299429380399,0.02144406368764
1227,814,25,13,5,2,SEG_MID,T60,60,0.491094147582697,0.46753488372093,0.389516279069767,0.322956632714025,0.306715317326996,-0.0162413153870292,1.54137717956764,-0.0188043475290626,-0.0025630321420334,0.0025630321420334,0.304152285184962,-0.00256303214203357,0.00256303214203357,0.0162413153870291
1228,823,26,3,14,2,SEG_MID,T60,60,0.491094147582697,0.483846511627907,0.23796511627907,0.302094104857869,0.324382857136672,0.0222887522788034,1.74295840929345,0.0253919795305645,0.00310322725176114,0.00310322725176114,0.327486084388434,0.00310322725176154,0.00310322725176154,0.022288752278803
1229,824,26,4,13,2,SEG_MID,T60,60,0.491094147582697,0.483495348837209,0.253744186046512,0.377744530346518,0.398830810264809,0.0210862799182907,1.70287599727636,0.019984682720485,-0.00110159719780566,0.00110159719780566,0.397729213067003,-0.00110159719780595,0.00110159719780595,0.021086279918291
1230,825,26,5,12,2,SEG_MID,T60,60,0.491094147582697,0.483144186046512,0.269523255813953,0.444537142522419,0.464561746058732,0.0200246035363125,1.66748678454375,0.014126496063787,-0.00589810747252551,0.00589810747252551,0.458663638586206,-0.00589810747252606,0.00589810747252606,0.020024603536313
1231,826,26,6,11,2,SEG_MID,T60,60,0.491094147582697,0.482793023255814,0.285302325581395,0.503941625033933,0.523021987373329,0.0190803623393963,1.63601207797988,0.00787401815753455,-0.0112063441818618,0.0112063441818618,0.511815643191468,-0.0112063441818614,0.0112063441818614,0.0190803623393959
1232,827,26,7,10,2,SEG_MID,T60,60,0.491094147582697,0.482441860465116,0.301081395348837,0.55711956888495,0.575354661587637,0.0182350927026869,1.6078364234229,0.00127313385466902,-0.0169619588480179,0.0169619588480179,0.558392702739619,-0.0169619588480181,0.0169619588480181,0.0182350927026871
1233,828,26,8,9,2,SEG_MID,T60,60,0.491094147582697,0.482090697674419,0.316860465116279,0.605001184676824,0.62247519349671,0.0174740088198865,1.58246696066288,-0.00563859045960774,-0.0231125992794942,0.0231125992794942,0.599362594217216,-0.0231125992794937,0.0231125992794937,0.017474008819886
1234,829,26,9,8,2,SEG_MID,T60,60,0.491094147582697,0.481739534883721,0.332639534883721,0.605084376009089,0.570129126677546,-0.0349552493315429,2.1651749777181,-0.0114343804656258,0.0235208688659171,0.0235208688659171,0.593649995543463,0.0235208688659173,0.0235208688659173,0.034955249331543
1235,830,26,10,7,2,SEG_MID,T60,60,0.491094147582697,0.481388372093023,0.348418604651163,0.505471320632442,0.476944399380994,-0.028526921251448,1.95089737504827,-0.0136497819388709,0.0148771393125771,0.0148771393125771,0.491821538693571,0.0148771393125772,0.0148771393125772,0.0285269212514481
